ablated_mean_logprob,ablated_sum_logprob,cache_clean_sum_logprob,clean_mean_logprob,clean_sum_logprob,condition,gold,idx,mean_logprob_rescue,num_answer_tokens,patched_mean_logprob,patched_sum_logprob,position_count,positions,sum_logprob_rescue,task
-0.43942946195602417,-3.9548652172088623,-0.023129116743803024,-0.002569901989772916,-0.023129116743803024,patch_random_prompt_04,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,0.0016002920449413181,9,-0.4387303590774536,-3.948573112487793,9,"[147, 294, 929, 1233, 1980, 2112, 3817, 5306, 5525]",0.0016003374998451916,registrant_name
-0.15595410764217377,-0.77977055311203,-0.004095898941159248,-0.000819179811514914,-0.004095898941159248,patch_answer,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,0.45504196629286836,5,-0.08536120504140854,-0.4268060028553009,5,"[7096, 7097, 7098, 7099, 7100]",0.4550420055094075,registrant_name
-0.15595410764217377,-0.77977055311203,-0.004095898941159248,-0.000819179811514914,-0.004095898941159248,patch_query,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,0.2886476380154673,5,-0.11117477715015411,-0.5558738708496094,5,"[7077, 7078, 7079, 7080, 7081]",0.28864767084822035,registrant_name
-0.15595410764217377,-0.77977055311203,-0.004095898941159248,-0.000819179811514914,-0.004095898941159248,patch_early_prompt,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,0.0052379572645942256,5,-0.15514151751995087,-0.7757076025009155,5,"[0, 1, 2, 3, 4]",0.005237957163183893,registrant_name
-0.15595410764217377,-0.77977055311203,-0.004095898941159248,-0.000819179811514914,-0.004095898941159248,patch_random_prompt_00,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.0019067463078460346,5,-0.15624991059303284,-0.7812495231628418,5,"[2, 720, 900, 3507, 6181]",-0.0019066886391855343,registrant_name
-0.15595410764217377,-0.77977055311203,-0.004095898941159248,-0.000819179811514914,-0.004095898941159248,patch_random_prompt_01,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,0.008693268580505032,5,-0.15460547804832458,-0.7730273604393005,5,"[1597, 2142, 4599, 6602, 7056]",0.008693326043942202,registrant_name
-0.15595410764217377,-0.77977055311203,-0.004095898941159248,-0.000819179811514914,-0.004095898941159248,patch_random_prompt_02,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,0.008278608169897438,5,-0.15466980636119843,-0.7733489871025085,5,"[488, 654, 3620, 6203, 7054]",0.008278684851944253,registrant_name
-0.15595410764217377,-0.77977055311203,-0.004095898941159248,-0.000819179811514914,-0.004095898941159248,patch_random_prompt_03,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,-0.0012529141524126582,5,-0.15614847838878632,-0.780742347240448,5,"[377, 1288, 3551, 4539, 6995]",-0.0012528372858292408,registrant_name
-0.15595410764217377,-0.77977055311203,-0.004095898941159248,-0.000819179811514914,-0.004095898941159248,patch_random_prompt_04,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,0.008460820539349049,5,-0.1546415388584137,-0.7732076644897461,5,"[435, 2246, 2839, 6273, 7009]",0.008460878007286569,registrant_name
-0.8225180506706238,-2.4675540924072266,-0.2544228434562683,-0.0848076194524765,-0.2544228434562683,patch_answer,SCANA Corporation,754737_1993.txt_registrant_name_199,0.5609127404823436,3,-0.40872687101364136,-1.2261805534362793,3,"[7097, 7098, 7099]",0.5609127518123329,registrant_name
-0.8225180506706238,-2.4675540924072266,-0.2544228434562683,-0.0848076194524765,-0.2544228434562683,patch_query,SCANA Corporation,754737_1993.txt_registrant_name_199,0.5510095974685069,3,-0.4160325229167938,-1.248097538948059,3,"[7080, 7081, 7082]",0.5510095951323265,registrant_name
-0.8225180506706238,-2.4675540924072266,-0.2544228434562683,-0.0848076194524765,-0.2544228434562683,patch_early_prompt,SCANA Corporation,754737_1993.txt_registrant_name_199,0.0003516276889756943,3,-0.8222586512565613,-2.466775894165039,3,"[0, 1, 2]",0.00035162769607829274,registrant_name
-0.8225180506706238,-2.4675540924072266,-0.2544228434562683,-0.0848076194524765,-0.2544228434562683,patch_random_prompt_00,SCANA Corporation,754737_1993.txt_registrant_name_199,0.00016094723263777183,3,-0.8223993182182312,-2.467197895050049,3,"[65, 1795, 4221]",0.00016094723588877739,registrant_name
-0.8225180506706238,-2.4675540924072266,-0.2544228434562683,-0.0848076194524765,-0.2544228434562683,patch_random_prompt_01,SCANA Corporation,754737_1993.txt_registrant_name_199,0.0005013441659223766,3,-0.8221482038497925,-2.466444492340088,3,"[1194, 1777, 2767]",0.0005013711083175167,registrant_name
-0.8225180506706238,-2.4675540924072266,-0.2544228434562683,-0.0848076194524765,-0.2544228434562683,patch_random_prompt_02,SCANA Corporation,754737_1993.txt_registrant_name_199,0.0022836408550572203,3,-0.8208333849906921,-2.4625000953674316,3,"[1924, 3685, 5154]",0.0022836409011849418,registrant_name
-0.8225180506706238,-2.4675540924072266,-0.2544228434562683,-0.0848076194524765,-0.2544228434562683,patch_random_prompt_03,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.00607664679691475,3,-0.8270008563995361,-2.4810025691986084,3,"[1420, 2619, 4732]",-0.00607667385192655,registrant_name
-0.8225180506706238,-2.4675540924072266,-0.2544228434562683,-0.0848076194524765,-0.2544228434562683,patch_random_prompt_04,SCANA Corporation,754737_1993.txt_registrant_name_199,0.00012313432858431943,3,-0.8224272131919861,-2.4672815799713135,3,"[6, 4989, 6899]",0.0001231343310715345,registrant_name
-0.2832167446613312,-2.548950672149658,-1.871780276298523,-0.2079755812883377,-1.871780276298523,patch_answer,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,2.778889417229825,9,-0.0741298720240593,-0.6671688556671143,9,"[7043, 7044, 7045, 7046, 7047, 7048, 7049, 7050, 7051]",2.7788896679650814,registrant_name
-0.2832167446613312,-2.548950672149658,-1.871780276298523,-0.2079755812883377,-1.871780276298523,patch_query,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-1.0319758051978583,9,-0.3608638048171997,-3.247774124145508,7,"[7022, 7023, 7024, 7025, 7026, 7027, 7028]",-1.0319757867109631,registrant_name
-0.2832167446613312,-2.548950672149658,-1.871780276298523,-0.2079755812883377,-1.871780276298523,patch_early_prompt,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.06536288143283421,9,-0.28813472390174866,-2.593212604522705,9,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",-0.06536306466471274,registrant_name
-0.2832167446613312,-2.548950672149658,-1.871780276298523,-0.2079755812883377,-1.871780276298523,patch_random_prompt_00,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,0.002677968981743983,9,-0.28301525115966797,-2.5471372604370117,9,"[46, 740, 771, 2984, 3549, 3681, 3703, 4693, 5072]",0.002677925266309387,registrant_name
-0.2832167446613312,-2.548950672149658,-1.871780276298523,-0.2079755812883377,-1.871780276298523,patch_random_prompt_01,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,0.0023531746369680525,9,-0.2830396890640259,-2.5473570823669434,9,"[284, 846, 2416, 2840, 3182, 3477, 3907, 5316, 5884]",0.002353306926112535,registrant_name
-0.2832167446613312,-2.548950672149658,-1.871780276298523,-0.2079755812883377,-1.871780276298523,patch_random_prompt_02,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.23973268633243613,9,-0.3012545108795166,-2.7112905979156494,9,"[1045, 1576, 2464, 3723, 3991, 4425, 5099, 5791, 6929]",-0.23973275671915073,registrant_name
-0.2832167446613312,-2.548950672149658,-1.871780276298523,-0.2079755812883377,-1.871780276298523,patch_random_prompt_03,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.02107360770665684,9,-0.2848023474216461,-2.563220977783203,9,"[319, 1090, 1503, 2597, 3081, 5701, 5756, 6011, 6772]",-0.02107343398497003,registrant_name
-0.2832167446613312,-2.548950672149658,-1.871780276298523,-0.2079755812883377,-1.871780276298523,patch_random_prompt_04,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,0.0046386177703303935,9,-0.2828677296638489,-2.545809507369995,9,"[190, 391, 1179, 1689, 1730, 3233, 3493, 4563, 4725]",0.004638662290773886,registrant_name
-0.5160369873046875,-3.096221923828125,-0.20394094288349152,-0.03399015963077545,-0.20394094288349152,patch_answer,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,0.48434282757306385,6,-0.2825610637664795,-1.695366382598877,6,"[7078, 7079, 7080, 7081, 7082, 7083]",0.48434282507770793,registrant_name
-0.5160369873046875,-3.096221923828125,-0.20394094288349152,-0.03399015963077545,-0.20394094288349152,patch_query,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,0.7750134893413724,6,-0.1424441933631897,-0.8546651005744934,6,"[7058, 7059, 7060, 7061, 7062, 7063]",0.7750135059566474,registrant_name
-0.5160369873046875,-3.096221923828125,-0.20394094288349152,-0.03399015963077545,-0.20394094288349152,patch_early_prompt,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.002496474842127178,6,-0.5172404050827026,-3.1034421920776367,6,"[0, 1, 2, 3, 4, 5]",-0.0024963923965483957,registrant_name
-0.5160369873046875,-3.096221923828125,-0.20394094288349152,-0.03399015963077545,-0.20394094288349152,patch_random_prompt_00,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,0.006615967454326736,6,-0.5128477811813354,-3.0770866870880127,6,"[831, 2371, 3972, 4821, 6252, 6670]",0.006615967420240975,registrant_name
-0.5160369873046875,-3.096221923828125,-0.20394094288349152,-0.03399015963077545,-0.20394094288349152,patch_random_prompt_01,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,0.020011984686680195,6,-0.5063902735710144,-3.038341522216797,6,"[1994, 2733, 3377, 4035, 4821, 5864]",0.02001202579993597,registrant_name
-0.5160369873046875,-3.096221923828125,-0.20394094288349152,-0.03399015963077545,-0.20394094288349152,patch_random_prompt_02,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,0.01359076452687304,6,-0.5094856023788452,-3.056913375854492,6,"[457, 1270, 1974, 4657, 5783, 6970]",0.013590846889569644,registrant_name
-0.5160369873046875,-3.096221923828125,-0.20394094288349152,-0.03399015963077545,-0.20394094288349152,patch_random_prompt_03,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,0.005159257691320283,6,-0.5135499835014343,-3.0812997817993164,6,"[774, 2995, 3184, 4840, 5458, 5653]",0.005159298881097973,registrant_name
-0.5160369873046875,-3.096221923828125,-0.20394094288349152,-0.03399015963077545,-0.20394094288349152,patch_random_prompt_04,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,0.03341344247837262,6,-0.49993014335632324,-2.9995808601379395,6,"[2925, 3064, 3356, 3800, 4127, 6189]",0.03341344230622507,registrant_name
-0.567111611366272,-1.701334834098816,-0.00014710058167111129,-4.903352964902297e-05,-0.00014710058167111129,patch_answer,City National Corporation,201461_1993.txt_registrant_name_72,0.9698877207611138,3,-0.017124580219388008,-0.051373738795518875,3,"[7058, 7059, 7060]",0.9698877218518743,registrant_name
-0.567111611366272,-1.701334834098816,-0.00014710058167111129,-4.903352964902297e-05,-0.00014710058167111129,patch_query,City National Corporation,201461_1993.txt_registrant_name_72,0.5305337950225549,3,-0.26626574993133545,-0.7987971901893616,3,"[7041, 7042, 7043]",0.5305338300573623,registrant_name
-0.567111611366272,-1.701334834098816,-0.00014710058167111129,-4.903352964902297e-05,-0.00014710058167111129,patch_early_prompt,City National Corporation,201461_1993.txt_registrant_name_72,-0.008341206730377224,3,-0.5718415975570679,-1.715524673461914,3,"[0, 1, 2]",-0.008341136656188531,registrant_name
-0.567111611366272,-1.701334834098816,-0.00014710058167111129,-4.903352964902297e-05,-0.00014710058167111129,patch_random_prompt_00,City National Corporation,201461_1993.txt_registrant_name_72,-0.007352110060524288,3,-0.5712807178497314,-1.7138421535491943,3,"[4735, 4799, 5755]",-0.007352110060492843,registrant_name
-0.567111611366272,-1.701334834098816,-0.00014710058167111129,-4.903352964902297e-05,-0.00014710058167111129,patch_random_prompt_01,City National Corporation,201461_1993.txt_registrant_name_72,-0.007536159823426785,3,-0.5713850855827332,-1.7141551971435547,3,"[2486, 2605, 5897]",-0.007536124786318044,registrant_name
-0.567111611366272,-1.701334834098816,-0.00014710058167111129,-4.903352964902297e-05,-0.00014710058167111129,patch_random_prompt_02,City National Corporation,201461_1993.txt_registrant_name_72,-0.00030902701481058827,3,-0.5672868490219116,-1.7018604278564453,3,"[1592, 4192, 5963]",-0.0003089569406562486,registrant_name
-0.567111611366272,-1.701334834098816,-0.00014710058167111129,-4.903352964902297e-05,-0.00014710058167111129,patch_random_prompt_03,City National Corporation,201461_1993.txt_registrant_name_72,-0.0001389570454352373,3,-0.567190408706665,-1.7015712261199951,3,"[1076, 6063, 6400]",-0.000138957045434643,registrant_name
-0.567111611366272,-1.701334834098816,-0.00014710058167111129,-4.903352964902297e-05,-0.00014710058167111129,patch_random_prompt_04,City National Corporation,201461_1993.txt_registrant_name_72,8.471965099909324e-05,3,-0.567063570022583,-1.7011905908584595,3,"[2341, 2954, 6940]",8.478972515174887e-05,registrant_name
